id,Resistance,Comfort,LWL,BWL
28696,15747.4472,0.2281,8.6007,3.7445,1.3789,11.2331,33.3944,4.9145,4.3956,11185.4472
28697,1289.9825,0.2967,8.2608,3.1329,0.7186,6.1788,25.5380,4.1988,4.0265,-4644.0175
28698,1289.9825,0.2967,8.2608,3.1329,0.7186,6.1788,25.5380,4.1988,4.0265,-4644.0175
28699,3264.5689,0.2742,10.0944,3.0104,1.4572,6.9329,31.4386,4.0941,4.7140,-2219.4311
28700,3264.5689,0.2742,10.0944,3.0104,1.4572,6.9329,31.4386,4.0941,4.7140,-2219.4311
28701,3760.6129,0.2114,9.6561,3.7441,1.3617,9.7111,26.8404,4.0485,4.0834,-467.3871
28702,3760.6129,0.2114,9.6561,3.7441,1.3617,9.7111,26.8404,4.0485,4.0834,-467.3871
28703,1840.6073,0.3156,9.0261,2.8651,0.7328,6.4788,22.0200,4.6357,4.3477,-4471.3927
28704,1840.6073,0.3156,9.0261,2.8651,0.7328,6.4788,22.0200,4.6357,4.3477,-4471.3927
28705,3247.9744,0.2884,9.0901,3.0553,1.4628,7.2615,38.8563,4.5989,4.6376,-2520.0256
28706,3247.9744,0.2884,9.0901,3.0553,1.4628,7.2615,38.8563,4.5989,4.6376,-2520.0256
28707,3049.8854,0.2741,10.0988,3.0104,0.7600,6.9284,31.3148,4.1043,4.7245,-2432.1146
28708,3049.8854,0.2741,10.0988,3.0104,0.7600,6.9284,31.3148,4.1043,4.7245,-2432.1146
28709,4761.1771,0.3193,9.0976,2.8290,1.0095,11.9852,21.8182,4.1096,4.0471,-1624.8229
28710,4761.1771,0.3193,9.0976,2.8290,1.0095,11.9852,21.8182,4.1096,4.0471,-1624.8229
28711,3458.9256,0.2425,8.5134,3.5937,0.8795,7.4971,39.7905,4.5531,4.6393,-1391.0744
28712,3458.9256,0.2425,8.5134,3.5937,0.8795,7.4971,39.7905,4.5531,4.6393,-1391.0744
28713,1531.1938,0.3032,9.3766,2.8973,1.0614,6.9631,25.2548,4.9017,4.5853,-4532.8062
28714,1531.1938,0.3032,9.3766,2.8973,1.0614,6.9631,25.2548,4.9017,4.5853,-4532.8062
28715,4204.2580,0.2213,8.2580,3.9068,0.7189,6.1788,30.1071,4.8723,4.0101,-221.7420
28716,4204.2580,0.2213,8.2580,3.9068,0.7189,6.1788,30.1071,4.8723,4.0101,-221.7420
28717,2120.7248,0.2875,8.6357,3.1403,0.8144,11.2582,33.1088,4.2410,4.4161,-3629.2752
28718,2120.7248,0.2875,8.6357,3.1403,0.8144,11.2582,33.1088,4.2410,4.4161,-3629.2752
28719,2514.8212,0.2742,10.0944,3.0104,1.4572,6.9329,26.7691,4.0941,4.0927,-2969.1788
28720,2514.8212,0.2742,10.0944,3.0104,1.4572,6.9329,26.7691,4.0941,4.0927,-2969.1788
28721,3263.6202,0.2742,10.0944,3.0104,1.4572,6.9329,31.4014,4.0967,4.7140,-2220.3798
28722,3263.6202,0.2742,10.0944,3.0104,1.4572,6.9329,31.4014,4.0967,4.7140,-2220.3798
28723,3010.4717,0.2377,8.7813,3.5937,0.8795,6.9804,39.7905,4.5569,4.6700,-1743.5283
28724,3010.4717,0.2377,8.7813,3.5937,0.8795,6.9804,39.7905,4.5569,4.6700,-1743.5283
28725,4041.9878,0.2042,10.0538,3.7643,0.7533,10.6560,20.6420,4.3505,4.3126,-42.0122
28726,4041.9878,0.2042,10.0538,3.7643,0.7533,10.6560,20.6420,4.3505,4.3126,-42.0122
28727,2625.7173,0.2041,10.0538,3.7659,0.7290,7.1453,20.6420,4.2665,4.3364,-1456.2827
28728,2625.7173,0.2041,10.0538,3.7659,0.7290,7.1453,20.6420,4.2665,4.3364,-1456.2827
28729,5039.1775,0.2426,8.5134,3.5921,0.8795,10.4911,39.7905,4.5582,4.6191,187.1775
28730,5039.1775,0.2426,8.5134,3.5921,0.8795,10.4911,39.7905,4.5582,4.6191,187.1775
28731,5111.4814,0.2071,9.9557,3.7441,1.0902,9.8059,31.5470,4.0458,4.7046,969.4814
28732,5111.4814,0.2071,9.9557,3.7441,1.0902,9.8059,31.5470,4.0458,4.7046,969.4814
28733,2928.9390,0.2484,9.6501,3.3174,1.3608,7.2278,36.1886,4.8058,4.0065,-2039.0610
28734,2928.9390,0.2484,9.6501,3.3174,1.3608,7.2278,36.1886,4.8058,4.0065,-2039.0610
28735,1175.7998,0.3154,8.1580,3.0104,0.6892,6.9329,31.4386,4.1998,4.0218,-5132.2002
28736,1175.7998,0.3154,8.1580,3.0104,0.6892,6.9329,31.4386,4.1998,4.0218,-5132.2002
28737,2793.6676,0.2582,10.1996,3.1329,1.4796,6.1788,30.1071,4.0931,4.7223,-2370.3324
28738,2793.6676,0.2582,10.1996,3.1329,1.4796,6.1788,30.1071,4.0931,4.7223,-2370.3324
28739,3450.0834,0.2293,8.5134,3.7482,0.8809,7.4515,39.7905,4.5531,4.6393,-1135.9166
28740,3450.0834,0.2293,8.5134,3.7482,0.8809,7.4515,39.7905,4.5531,4.6393,-1135.9166
28741,8136.2554,0.2236,9.6561,3.5896,1.3603,9.7567,31.5470,4.0458,4.7046,3664.2554
28742,8136.2554,0.2236,9.6561,3.5896,1.3603,9.7567,31.5470,4.0458,4.7046,3664.2554
28743,2045.5959,0.2295,8.5025,3.7484,0.8381,9.7634,31.5470,4.0458,4.6369,-2544.4041
28744,2045.5959,0.2295,8.5025,3.7484,0.8381,9.7634,31.5470,4.0458,4.6369,-2544.4041
28745,4032.6067,0.2112,9.6670,3.7439,1.4044,7.3993,39.7905,4.5531,4.7070,-191.3933
28746,4032.6067,0.2112,9.6670,3.7439,1.4044,7.3993,39.7905,4.5531,4.7070,-191.3933
28747,2447.9383,0.2968,8.2580,3.1329,0.7186,6.1788,29.8862,4.5423,4.0263,-3488.0617
28748,2447.9383,0.2968,8.2580,3.1329,0.7186,6.1788,29.8862,4.5423,4.0263,-3488.0617
28749,2235.7248,0.2425,8.5163,3.5937,0.8795,7.4971,39.8661,4.2096,4.6410,-2614.2752
28750,2235.7248,0.2425,8.5163,3.5937,0.8795,7.4971,39.8661,4.2096,4.6410,-2614.2752
28751,2198.5420,0.2660,10.5502,3.0104,1.4667,6.9329,30.8504,4.0967,4.0927,-3121.4580
28752,2198.5420,0.2660,10.5502,3.0104,1.4667,6.9329,30.8504,4.0967,4.0927,-3121.4580
28753,10508.1845,0.2328,10.0867,3.4056,1.2203,10.8428,26.6061,4.3785,4.9731,5852.1845
28754,10508.1845,0.2328,10.0867,3.4056,1.2203,10.8428,26.6061,4.3785,4.9731,5852.1845
28755,3002.2904,0.2691,10.0772,3.0553,1.4374,6.9359,38.4929,4.6091,4.6471,-2379.7096
28756,3002.2904,0.2691,10.0772,3.0553,1.4374,6.9359,38.4929,4.6091,4.6471,-2379.7096
28757,2876.1029,0.2936,9.1117,3.0104,0.7861,7.2540,26.9696,4.0967,4.0937,-2995.8971
28758,2876.1029,0.2936,9.1117,3.0104,0.7861,7.2540,26.9696,4.0967,4.0937,-2995.8971
28759,2436.2120,0.3139,8.6837,2.9314,0.7054,6.9576,22.0200,4.6357,4.2780,-3841.7880
28760,2436.2120,0.3139,8.6837,2.9314,0.7054,6.9576,22.0200,4.6357,4.2780,-3841.7880
28761,2375.7155,0.2738,10.0944,3.0131,1.4785,6.4541,26.7319,4.0967,4.0927,-3100.2845
28762,2375.7155,0.2738,10.0944,3.0131,1.4785,6.4541,26.7319,4.0967,4.0927,-3100.2845
28763,1190.2151,0.2967,8.2608,3.1329,0.7186,6.1312,30.1071,4.2121,4.0252,-4743.7849
28764,1190.2151,0.2967,8.2608,3.1329,0.7186,6.1312,30.1071,4.2121,4.0252,-4743.7849
28765,1769.6830,0.2132,8.6837,3.9216,0.8196,6.9117,21.9400,4.6405,4.2657,-2494.3170
28766,1769.6830,0.2132,8.6837,3.9216,0.8196,6.9117,21.9400,4.6405,4.2657,-2494.3170
28767,2391.2756,0.2750,10.0944,3.0031,1.4502,6.5453,26.8119,4.0967,4.1002,-3108.7244
28768,2391.2756,0.2750,10.0944,3.0031,1.4502,6.5453,26.8119,4.0967,4.1002,-3108.7244
28769,2975.5756,0.2553,10.0944,3.1762,1.4572,6.2801,31.4386,4.0941,4.7140,-2130.4244
28770,2975.5756,0.2553,10.0944,3.1762,1.4572,6.2801,31.4386,4.0941,4.7140,-2130.4244
28771,2981.0720,0.2411,10.0944,3.3152,1.4572,6.2801,31.4386,4.1021,4.7140,-1840.9280
28772,2981.0720,0.2411,10.0944,3.3152,1.4572,6.2801,31.4386,4.1021,4.7140,-1840.9280
28773,2853.4981,0.2576,9.9497,3.1784,1.0893,7.3226,36.1886,4.7979,4.0065,-2298.5019
28774,2853.4981,0.2576,9.9497,3.1784,1.0893,7.3226,36.1886,4.7979,4.0065,-2298.5019
28775,2887.8026,0.2433,9.9497,3.3174,1.0893,7.3226,36.6338,4.8420,4.0065,-1978.1974
28776,2887.8026,0.2433,9.9497,3.3174,1.0893,7.3226,36.6338,4.8420,4.0065,-1978.1974
28777,2865.9381,0.2433,9.9497,3.3174,1.0925,7.3226,36.1886,4.7976,4.0230,-2000.0619
28778,2865.9381,0.2433,9.9497,3.3174,1.0925,7.3226,36.1886,4.7976,4.0230,-2000.0619
28779,2837.0355,0.2742,10.0944,3.0104,0.8707,6.9329,31.2436,4.0804,4.6395,-2646.9645
28780,2837.0355,0.2742,10.0944,3.0104,0.8707,6.9329,31.2436,4.0804,4.6395,-2646.9645
28781,3559.3515,0.2425,8.5134,3.5937,1.4650,7.4971,39.8701,4.5668,4.7138,-1290.6485
28782,3559.3515,0.2425,8.5134,3.5937,1.4650,7.4971,39.8701,4.5668,4.7138,-1290.6485
28783,2936.8748,0.3128,8.6861,2.9389,0.7073,6.4878,22.8177,4.6357,4.7201,-3319.1252
28784,2936.8748,0.3128,8.6861,2.9389,0.7073,6.4878,22.8177,4.6357,4.7201,-3319.1252
28785,2611.8780,0.2748,10.0920,3.0055,1.4772,6.9238,30.6410,4.0941,4.2719,-2884.1220
28786,2611.8780,0.2748,10.0920,3.0055,1.4772,6.9238,30.6410,4.0941,4.2719,-2884.1220
28787,3006.1813,0.2405,10.0975,3.3210,1.4577,7.3226,36.1886,4.7826,4.0938,-1803.8187
28788,3006.1813,0.2405,10.0975,3.3210,1.4577,7.3226,36.1886,4.7826,4.0938,-1803.8187
28789,2394.9899,0.2774,9.9466,3.0068,1.0887,6.9329,26.7319,4.1200,4.0055,-3153.0101
28790,2394.9899,0.2774,9.9466,3.0068,1.0887,6.9329,26.7319,4.1200,4.0055,-3153.0101
28791,1994.1839,0.2131,8.6837,3.9227,0.8131,6.5241,22.0200,4.6405,4.2731,-2267.8161
28792,1994.1839,0.2131,8.6837,3.9227,0.8131,6.5241,22.0200,4.6405,4.2731,-2267.8161
28793,4801.3389,0.2265,10.5425,3.3976,1.2297,10.8428,30.7246,4.3785,4.9731,271.3389
28794,4801.3389,0.2265,10.5425,3.3976,1.2297,10.8428,30.7246,4.3785,4.9731,271.3389
28795,4806.2412,0.2058,10.0949,3.7348,0.7533,10.6560,20.6420,4.0964,4.6815,690.2412
28796,4806.2412,0.2058,10.0949,3.7348,0.7533,10.6560,20.6420,4.0964,4.6815,690.2412
28797,2522.9939,0.2529,10.0533,3.2056,1.4572,6.2801,31.4386,4.3482,4.3451,-2535.0061
28798,2522.9939,0.2529,10.0533,3.2056,1.4572,6.2801,31.4386,4.3482,4.3451,-2535.0061
28799,3866.1984,0.2272,10.4488,3.4056,0.8711,10.8428,30.8733,4.3785,4.6375,-677.8016
28800,3866.1984,0.2272,10.4488,3.4056,0.8711,10.8428,30.8733,4.3785,4.6375,-677.8016
28801,3138.3626,0.2408,8.6071,3.5937,1.2380,7.4971,39.5971,4.5531,4.9746,-1677.6374
28802,3138.3626,0.2408,8.6071,3.5937,1.2380,7.4971,39.5971,4.5531,4.9746,-1677.6374
28803,8027.8556,0.2113,9.6614,3.7441,1.3617,9.8528,31.5470,4.0458,4.7019,3801.8556
28804,8027.8556,0.2113,9.6614,3.7441,1.3617,9.8528,31.5470,4.0458,4.7019,3801.8556
28805,3387.5674,0.2426,8.5081,3.5937,0.8795,7.3555,39.7905,4.5531,4.6420,-1464.4326
28806,3387.5674,0.2426,8.5081,3.5937,0.8795,7.3555,39.7905,4.5531,4.6420,-1464.4326
28807,4196.7307,0.2050,10.0538,3.7539,0.7552,10.7545,20.6420,4.5462,4.3126,96.7307
28808,4196.7307,0.2050,10.0538,3.7539,0.7552,10.7545,20.6420,4.5462,4.3126,96.7307
28809,2726.5515,0.2416,8.5134,3.6041,0.8776,7.3986,39.7905,4.3573,4.6393,-2105.4485
28810,2726.5515,0.2416,8.5134,3.6041,0.8776,7.3986,39.7905,4.3573,4.6393,-2105.4485
28811,3018.5948,0.2687,10.0996,3.0553,1.4374,6.9359,38.4809,4.3773,4.6518,-2355.4052
28812,3018.5948,0.2687,10.0996,3.0553,1.4374,6.9359,38.4809,4.3773,4.6518,-2355.4052
28813,4677.3335,0.2262,10.5201,3.4056,1.2297,10.8428,30.7365,4.6103,4.9683,153.3335
28814,4677.3335,0.2262,10.5201,3.4056,1.2297,10.8428,30.7365,4.6103,4.9683,153.3335
28815,3264.4532,0.2744,10.0944,3.0087,1.4572,6.9329,31.4386,4.0941,4.7140,-2223.5468
28816,3264.4532,0.2744,10.0944,3.0087,1.4572,6.9329,31.4386,4.0941,4.7140,-2223.5468
28817,2975.6759,0.2551,10.0944,3.1779,1.4572,6.2801,31.4386,4.0941,4.7140,-2126.3241
28818,2975.6759,0.2551,10.0944,3.1779,1.4572,6.2801,31.4386,4.0941,4.7140,-2126.3241
28819,4692.8552,0.2058,10.0949,3.7352,0.7533,10.6560,20.6420,4.3438,4.6797,576.8552
28820,4692.8552,0.2058,10.0949,3.7352,0.7533,10.6560,20.6420,4.3438,4.6797,576.8552
28821,3919.2750,0.2042,10.0538,3.7639,0.7533,10.6560,20.6420,4.1031,4.3144,-164.7250
28822,3919.2750,0.2042,10.0538,3.7639,0.7533,10.6560,20.6420,4.1031,4.3144,-164.7250
28823,2333.9673,0.2137,8.6837,3.9148,0.8131,7.4414,22.0105,4.6405,4.2731,-1940.0327
28824,2333.9673,0.2137,8.6837,3.9148,0.8131,7.4414,22.0105,4.6405,4.2731,-1940.0327
28825,3010.3467,0.2293,8.5134,3.7482,0.8809,6.5342,39.6489,4.5531,4.6393,-1575.6533
28826,3010.3467,0.2293,8.5134,3.7482,0.8809,6.5342,39.6489,4.5531,4.6393,-1575.6533
28827,1710.8955,0.3076,8.4859,3.0104,0.8796,6.9315,31.2436,4.0930,4.6395,-4441.1045
28828,1710.8955,0.3076,8.4859,3.0104,0.8796,6.9315,31.2436,4.0930,4.6395,-4441.1045
28829,3032.7444,0.2162,10.1220,3.5937,0.8705,7.4985,39.7905,4.5405,4.6393,-1291.2556
28830,3032.7444,0.2162,10.1220,3.5937,0.8705,7.4985,39.7905,4.5405,4.6393,-1291.2556
28831,1740.0236,0.3076,8.4859,3.0104,0.7515,7.0556,20.4097,4.0930,4.6816,-4411.9764
28832,1740.0236,0.3076,8.4859,3.0104,0.7515,7.0556,20.4097,4.0930,4.6816,-4411.9764
28833,4528.9372,0.2058,10.0949,3.7348,0.8813,10.5319,31.5305,4.0964,4.6394,412.9372
28834,4528.9372,0.2058,10.0949,3.7348,0.8813,10.5319,31.5305,4.0964,4.6394,412.9372
28835,2521.9897,0.2687,10.0944,3.0562,1.4572,6.9329,26.7319,4.0967,4.0995,-2852.0103
28836,2521.9897,0.2687,10.0944,3.0562,1.4572,6.9329,26.7319,4.0967,4.0995,-2852.0103
28837,3004.0351,0.2742,10.0996,3.0094,1.4374,6.9359,38.4809,4.3773,4.6450,-2479.9649
28838,3004.0351,0.2742,10.0996,3.0094,1.4374,6.9359,38.4809,4.3773,4.6450,-2479.9649
28839,3233.8803,0.2689,10.0996,3.0535,1.4374,7.4462,38.4809,4.3773,4.6520,-2144.1197
28840,3233.8803,0.2689,10.0996,3.0535,1.4374,7.4462,38.4809,4.3773,4.6520,-2144.1197
28841,3204.9334,0.2292,8.5134,3.7500,0.8809,6.9413,39.7905,4.5531,4.6390,-1379.0666
28842,3204.9334,0.2292,8.5134,3.7500,0.8809,6.9413,39.7905,4.5531,4.6390,-1379.0666
28843,3459.8341,0.2971,8.2437,3.1329,0.7186,6.2229,30.1071,4.6097,4.0265,-2482.1659
28844,3459.8341,0.2971,8.2437,3.1329,0.7186,6.2229,30.1071,4.6097,4.0265,-2482.1659
28845,3021.4449,0.2688,10.0945,3.0553,1.4374,6.8918,38.4929,4.1983,4.6471,-2354.5551
28846,3021.4449,0.2688,10.0945,3.0553,1.4374,6.8918,38.4929,4.1983,4.6471,-2354.5551
28847,2926.3069,0.2600,10.0944,3.1329,1.4572,6.1776,31.4386,4.0952,4.7140,-2273.6931
28848,2926.3069,0.2600,10.0944,3.1329,1.4572,6.1776,31.4386,4.0952,4.7140,-2273.6931
28849,1320.7570,0.2914,8.2608,3.1761,0.7186,6.2813,30.1071,4.1977,4.0265,-4507.2430
28850,1320.7570,0.2914,8.2608,3.1761,0.7186,6.2813,30.1071,4.1977,4.0265,-4507.2430
28851,1409.9440,0.2965,8.2722,3.1329,0.7186,6.1788,30.4677,4.1946,4.0265,-4520.0560
28852,1409.9440,0.2965,8.2722,3.1329,0.7186,6.1788,30.4677,4.1946,4.0265,-4520.0560
28853,3469.8005,0.2295,8.5020,3.7482,0.8809,7.4515,39.3811,4.5573,4.6393,-1120.1995
28854,3469.8005,0.2295,8.5020,3.7482,0.8809,7.4515,39.3811,4.5573,4.6393,-1120.1995
28855,2597.9939,0.1958,9.9099,3.9148,0.8131,6.5241,22.5551,4.9031,4.2731,-1318.0061
28856,2597.9939,0.1958,9.9099,3.9148,0.8131,6.5241,22.5551,4.9031,4.2731,-1318.0061
28857,3534.2337,0.3801,8.6921,2.5375,0.7232,7.6502,34.1948,4.6296,4.6767,-4067.7663
28858,3534.2337,0.3801,8.6921,2.5375,0.7232,7.6502,34.1948,4.6296,4.6767,-4067.7663
28859,5081.4681,0.2060,10.0787,3.7348,1.4351,10.6560,20.6420,4.1047,4.6815,961.4681
28860,5081.4681,0.2060,10.0787,3.7348,1.4351,10.6560,20.6420,4.1047,4.6815,961.4681
28861,2767.3001,0.2688,10.0934,3.0553,0.7553,6.9359,38.4929,4.6008,4.6471,-2608.6999
28862,2767.3001,0.2688,10.0934,3.0553,0.7553,6.9359,38.4929,4.6008,4.6471,-2608.6999
28863,3370.7828,0.3025,8.7083,3.0104,0.8085,6.9329,21.9889,4.6437,4.6395,-2679.2172
28864,3370.7828,0.3025,8.7083,3.0104,0.8085,6.9329,21.9889,4.6437,4.6395,-2679.2172
28865,2312.7761,0.1936,10.0698,3.9148,0.8753,6.5241,31.2748,4.0773,4.2731,-1559.2239
28866,2312.7761,0.1936,10.0698,3.9148,0.8753,6.5241,31.2748,4.0773,4.2731,-1559.2239
28867,3019.1271,0.2687,10.0996,3.0553,1.4374,6.9359,37.8338,4.3773,4.6518,-2354.8729
28868,3019.1271,0.2687,10.0996,3.0553,1.4374,6.9359,37.8338,4.3773,4.6518,-2354.8729
28869,3932.6540,0.2605,10.0666,3.1329,0.7186,10.6230,30.0656,4.6097,4.0265,-1277.3460
28870,3932.6540,0.2605,10.0666,3.1329,0.7186,10.6230,30.0656,4.6097,4.0265,-1277.3460
28871,3137.0317,0.2330,8.2312,3.7643,0.7533,6.2631,20.6914,4.3505,4.3126,-1522.9683
28872,3137.0317,0.2330,8.2312,3.7643,0.7533,6.2631,20.6914,4.3505,4.3126,-1522.9683
28873,3031.6975,0.2691,10.0772,3.0553,1.4374,6.9359,38.4929,4.3852,4.6471,-2350.3025
28874,3031.6975,0.2691,10.0772,3.0553,1.4374,6.9359,38.4929,4.3852,4.6471,-2350.3025
28875,2995.8861,0.2687,10.0996,3.0553,1.4374,6.9359,38.4809,4.6013,4.6518,-2378.1139
28876,2995.8861,0.2687,10.0996,3.0553,1.4374,6.9359,38.4809,4.6013,4.6518,-2378.1139
28877,4021.9008,0.2971,8.2437,3.1329,1.4522,6.2025,30.1167,4.6150,4.0327,-1920.0992
28878,4021.9008,0.2971,8.2437,3.1329,1.4522,6.2025,30.1167,4.6150,4.0327,-1920.0992
28879,3019.3917,0.2742,10.0944,3.0104,0.7228,6.9533,31.4290,4.0888,4.7096,-2464.6083
28880,3019.3917,0.2742,10.0944,3.0104,0.7228,6.9533,31.4290,4.0888,4.7096,-2464.6083
28881,2968.6810,0.2681,10.0944,3.0609,1.4571,6.2801,31.4386,4.0941,4.7140,-2393.3190
28882,2968.6810,0.2681,10.0944,3.0609,1.4571,6.2801,31.4386,4.0941,4.7140,-2393.3190
28883,3026.4390,0.2558,10.0996,3.1705,1.4375,6.9359,38.4809,4.3773,4.6518,-2089.5610
28884,3026.4390,0.2558,10.0996,3.1705,1.4375,6.9359,38.4809,4.3773,4.6518,-2089.5610
28885,3073.1698,0.2742,10.0944,3.0104,1.4462,6.9329,38.2123,4.0813,4.6525,-2410.8302
28886,3073.1698,0.2742,10.0944,3.0104,1.4462,6.9329,38.2123,4.0813,4.6525,-2410.8302
28887,2794.9797,0.2687,10.0996,3.0553,0.8616,6.9359,31.5122,4.3765,4.6388,-2579.0203
28888,2794.9797,0.2687,10.0996,3.0553,0.8616,6.9359,31.5122,4.3765,4.6388,-2579.0203
28889,3032.1486,0.2691,10.0772,3.0553,1.4374,6.9359,37.9345,4.3852,4.6471,-2349.8514
28890,3032.1486,0.2691,10.0772,3.0553,1.4374,6.9359,37.9345,4.3852,4.6471,-2349.8514
28891,3051.9469,0.2691,10.0772,3.0553,1.4635,6.9359,37.9345,4.4205,4.6537,-2330.0531
28892,3051.9469,0.2691,10.0772,3.0553,1.4635,6.9359,37.9345,4.4205,4.6537,-2330.0531
28893,4804.4414,0.2165,10.0787,3.5977,1.4261,10.7538,20.6420,4.5485,4.6425,474.4414
28894,4804.4414,0.2165,10.0787,3.5977,1.4261,10.7538,20.6420,4.5485,4.6425,474.4414
28895,1915.6719,0.2307,8.5134,3.7308,0.8884,7.3993,39.7905,4.1093,4.6783,-2698.3281
28896,1915.6719,0.2307,8.5134,3.7308,0.8884,7.3993,39.7905,4.1093,4.6783,-2698.3281
28897,3234.1799,0.2293,8.5134,3.7482,0.8808,6.9258,38.4543,4.5648,4.6393,-1351.8201
28898,3234.1799,0.2293,8.5134,3.7482,0.8808,6.9258,38.4543,4.5648,4.6393,-1351.8201
28899,3240.5398,0.2687,10.0996,3.0553,1.4374,7.4617,39.8169,4.3656,4.6518,-2133.4602
28900,3240.5398,0.2687,10.0996,3.0553,1.4374,7.4617,39.8169,4.3656,4.6518,-2133.4602
28901,3154.4299,0.2685,10.0996,3.0572,1.4372,6.9359,30.5902,4.3773,4.7144,-2215.5701
28902,3154.4299,0.2685,10.0996,3.0572,1.4372,6.9359,30.5902,4.3773,4.7144,-2215.5701
28903,3073.1206,0.2744,10.0944,3.0085,1.4574,6.9329,39.3192,4.0941,4.6514,-2414.8794
28904,3073.1206,0.2744,10.0944,3.0085,1.4574,6.9329,39.3192,4.0941,4.6514,-2414.8794
28905,2975.5756,0.2553,10.0944,3.1762,1.4572,6.2801,31.4386,4.0941,4.7140,-2130.4244
28906,2975.5756,0.2553,10.0944,3.1762,1.4572,6.2801,31.4386,4.0941,4.7140,-2130.4244
28907,2993.6835,0.2687,10.0993,3.0553,1.4374,6.9359,38.6210,4.6091,4.6503,-2380.3165
28908,2993.6835,0.2687,10.0993,3.0553,1.4374,6.9359,38.6210,4.6091,4.6503,-2380.3165
28909,3176.3835,0.2689,10.0774,3.0572,1.4372,6.9359,30.4617,4.3773,4.7111,-2201.6165
28910,3176.3835,0.2689,10.0774,3.0572,1.4372,6.9359,30.4617,4.3773,4.7111,-2201.6165
28911,822.3303,0.3076,8.4859,3.0104,0.8778,6.9629,31.2436,4.6111,4.0284,-5329.6697
28912,822.3303,0.3076,8.4859,3.0104,0.8778,6.9629,31.2436,4.6111,4.0284,-5329.6697
28913,1777.7520,0.2971,8.2437,3.1329,0.7204,6.1916,30.1071,4.0916,4.6390,-4164.2480
28914,1777.7520,0.2971,8.2437,3.1329,0.7204,6.1916,30.1071,4.0916,4.6390,-4164.2480
28915,2781.5137,0.3010,8.5086,3.0553,1.4374,6.9359,38.4929,4.3852,4.6471,-3238.4863
28916,2781.5137,0.3010,8.5086,3.0553,1.4374,6.9359,38.4929,4.3852,4.6471,-3238.4863
28917,3054.3169,0.2050,10.0820,3.7482,0.8809,7.4515,39.7905,4.5531,4.6393,-1045.6831
28918,3054.3169,0.2050,10.0820,3.7482,0.8809,7.4515,39.7905,4.5531,4.6393,-1045.6831
28919,3176.2424,0.2691,10.0772,3.0553,1.4374,6.9205,31.3264,4.3774,4.7141,-2205.7576
28920,3176.2424,0.2691,10.0772,3.0553,1.4374,6.9205,31.3264,4.3774,4.7141,-2205.7576
28921,2804.5452,0.2553,10.0944,3.1762,1.4572,6.2956,38.6050,4.1019,4.6470,-2301.4548
28922,2804.5452,0.2553,10.0944,3.1762,1.4572,6.2956,38.6050,4.1019,4.6470,-2301.4548
28923,4807.1533,0.2058,10.0929,3.7348,0.7533,10.6560,20.6420,4.0964,4.6804,691.1533
28924,4807.1533,0.2058,10.0929,3.7348,0.7533,10.6560,20.6420,4.0964,4.6804,691.1533
28925,4041.5001,0.2042,10.0559,3.7643,0.7533,10.6560,20.6420,4.3505,4.3137,-42.4999
28926,4041.5001,0.2042,10.0559,3.7643,0.7533,10.6560,20.6420,4.3505,4.3137,-42.4999
28927,2509.7821,0.2911,8.5114,3.1329,1.4285,6.2269,38.3608,4.3823,4.6573,-3312.2179
28928,2509.7821,0.2911,8.5114,3.1329,1.4285,6.2269,38.3608,4.3823,4.6573,-3312.2179
28929,3737.8614,0.3073,8.2409,3.0553,0.7272,6.9320,30.2390,4.6125,4.0199,-2408.1386
28930,3737.8614,0.3073,8.2409,3.0553,0.7272,6.9320,30.2390,4.6125,4.0199,-2408.1386
28931,2978.2580,0.2691,10.0772,3.0553,1.4374,6.9359,38.4929,4.6091,4.6251,-2403.7420
28932,2978.2580,0.2691,10.0772,3.0553,1.4374,6.9359,38.4929,4.6091,4.6251,-2403.7420
28933,5085.1611,0.2060,10.0788,3.7348,1.4425,10.6560,20.6420,4.1047,4.6815,965.1611
28934,5085.1611,0.2060,10.0788,3.7348,1.4425,10.6560,20.6420,4.1047,4.6815,965.1611
28935,4805.4177,0.2058,10.0949,3.7348,0.7454,10.6560,20.6420,4.0964,4.6815,689.4177
28936,4805.4177,0.2058,10.0949,3.7348,0.7454,10.6560,20.6420,4.0964,4.6815,689.4177
28937,2839.7918,0.2742,10.0944,3.0104,0.8716,6.9389,31.2436,4.0804,4.6395,-2644.2082
28938,2839.7918,0.2742,10.0944,3.0104,0.8716,6.9389,31.2436,4.0804,4.6395,-2644.2082
28939,2990.9998,0.2731,9.8595,3.0553,1.4374,6.6236,39.6966,4.6091,4.6471,-2471.0002
28940,2990.9998,0.2731,9.8595,3.0553,1.4374,6.6236,39.6966,4.6091,4.6471,-2471.0002
28941,2600.4950,0.2687,10.0996,3.0553,1.4374,6.9359,39.0830,4.3773,4.0289,-2773.5050
28942,2600.4950,0.2687,10.0996,3.0553,1.4374,6.9359,39.0830,4.3773,4.0289,-2773.5050
28943,2982.1825,0.2971,8.2437,3.1329,0.7186,6.2229,29.4993,4.6097,4.6508,-2959.8175
28944,2982.1825,0.2971,8.2437,3.1329,0.7186,6.2229,29.4993,4.6097,4.6508,-2959.8175
28945,3037.3335,0.2691,10.0737,3.0563,1.4405,6.9359,37.9345,4.3852,4.6471,-2344.6665
